"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences"
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","3852586","Adam Huggins","","",2016-08-10,"2016","08","10","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.888325","-123.3365166667","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","3889077","Adam Huggins","","",2016-08-14,"2016","08","14","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","49.0110027778","-123.5767583333","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","3890922","Andrew Simon","","",2016-08-14,"2016","08","14","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","49.010952","-123.582491","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","3942989","Adam Huggins","","",2016-08-21,"2016","08","21","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.8686616667","-123.3482966667","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","13974252","Andrew Simon","","",2018-07-01,"2018","07","01","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.8658576255","-123.3501205668","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","43555529","Lauren Magner","","",2020-04-25,"2020","04","25","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.8655491697","-123.3501088017","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","57099066","Andrew Simon","","",2020-08-15,"2020","08","15","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","49.0117551491","-123.5742550987","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","111052776","Andrew Simon","","",2022-04-10,"2022","04","10","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.9060966667","-123.3613533333","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","121538488","Andrew Simon","","",2022-06-12,"2022","06","12","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.8882883333","-123.336465","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","123934491","Andrew Simon","","",2022-06-24,"2022","06","24","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","49.01205","-123.5745416667","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","155630985","Steven Esau","","",2023-04-17,"2023","04","17","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","49.0113924407","-123.5785635268","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","165525972","Kendall McLaughlin","","",2023-06-02,"2023","06","02","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.8924970997","-123.4174217997","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","229768743","Christian Adler","","",2024-07-16,"2024","07","16","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.8742966667","-123.359695","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","230992943","Adam Huggins","","",2024-07-21,"2024","07","21","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.9507716667","-123.49098","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","230993589","Adam Huggins","","",2024-07-21,"2024","07","21","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.9536216667","-123.4947283333","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","","iNaturalist","128840913","hvad600","","",2022-07-31,"2022","07","31","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.9834359475","-123.5432136712","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer glabrum var. douglasii","Torr.",181694,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","glabrum","douglasii","varietas","","","JANSZEN2003:2","Outer Gulf Islands Vascular Plant Checklist","","Harvey Janszen","","",2003-08-10,"2003","08","10","MaterialCitation","","","Galiano Island","British Columbia","Canada","CA","","","","","unable to georeference","","","","","","present","","","","","native","S5","","","","","","Janszen H (2003) Outer Gulf Islands Vascular Plant Checklist. Unpublished species list.","Janszen H (2003) Outer Gulf Islands Vascular Plant Checklist. Unpublished species list."
"Acer macrophyllum","Pursh",48227,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","macrophyllum","","species","","","GCA2002:3","DL63 veg list 2001-2002","","Nathan Gaylor, Odin Scholz & Keith Erickson","","",2002-03-01,"2002","03","01","HumanObservation","District Lot 63, Pebble Beach Reserve","","Galiano Island","British Columbia","Canada","CA","48.946327","-123.493078","380","Andrew Simon","requires verification","coordinates generalized based on locality information: centroid of District Lot 63; positional accuracy defining a circle that encompasses the property","","","","","present","","","","","native","S5","","","","","","Gaylor N, Scholz O, Erickson K (2002) Restoration Plan for District Lot 63 of the Pebble Beach Nature Reserve, Galiano Island, BC. Unpublished report. Available online:https://www.for.gov.bc.ca/hfd/library/fia/2002/FIA2002MR003.pdf","Gaylor N, Scholz O, Erickson K (2002) Restoration Plan for District Lot 63 of the Pebble Beach Nature Reserve, Galiano Island, BC. Unpublished report. Available online:https://www.for.gov.bc.ca/hfd/library/fia/2002/FIA2002MR003.pdf"
"Acer macrophyllum","Pursh",48227,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","macrophyllum","","species","","","HUNTERSTON2010:2","Hunterston Farm Stewardship Report: A Review of the 2010 BioBlitz","","","","Zone: 5",2010-05-22,"2010","05","22","HumanObservation","Hunterston Farms","","Galiano Island","British Columbia","Canada","CA","48.94402296","-123.5126318","50","Andrew Simon","verified by data custodian","coordinates generalized based on locality information","","western redcedar / red alder - salmonberry","","","present","","","","","native","S5","","","","","","Hunterston Farms 2010 Hunterston Farm Stewardship Report: A Review of the 2010 BioBlitz. Unpublished species list.","Hunterston Farms 2010 Hunterston Farm Stewardship Report: A Review of the 2010 BioBlitz. Unpublished species list."
"Acer macrophyllum","Pursh",48227,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","macrophyllum","","species","","","HUNTERSTON2010:3","Hunterston Farm Stewardship Report: A Review of the 2010 BioBlitz","","","","Zone: 8",2010-05-22,"2010","05","22","HumanObservation","Hunterston Farms","","Galiano Island","British Columbia","Canada","CA","48.94517734","-123.5119473","50","Andrew Simon","verified by data custodian","coordinates generalized based on locality information","","Douglas-fir - sword fern (grazed)","","","present","","","","","native","S5","","","","","","Hunterston Farms 2010 Hunterston Farm Stewardship Report: A Review of the 2010 BioBlitz. Unpublished species list.","Hunterston Farms 2010 Hunterston Farm Stewardship Report: A Review of the 2010 BioBlitz. Unpublished species list."
"Acer macrophyllum","Pursh",48227,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","macrophyllum","","species","","","HUNTERSTON2010:4","Hunterston Farm Stewardship Report: A Review of the 2010 BioBlitz","","","","Zone: 11",2010-05-22,"2010","05","22","HumanObservation","Hunterston Farms","","Galiano Island","British Columbia","Canada","CA","48.94361488","-123.5116161","50","Andrew Simon","verified by data custodian","coordinates generalized based on locality information","","pond","","","present","","","","","native","S5","","","","","","Hunterston Farms 2010 Hunterston Farm Stewardship Report: A Review of the 2010 BioBlitz. Unpublished species list.","Hunterston Farms 2010 Hunterston Farm Stewardship Report: A Review of the 2010 BioBlitz. Unpublished species list."
"Acer macrophyllum","Pursh",48227,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","macrophyllum","","species","","","","iNaturalist","2563581","Lauren Magner","","",2015-06-05,"2015","06","05","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.929436","-123.47532","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer macrophyllum","Pursh",48227,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","macrophyllum","","species","","","","iNaturalist","2566633","Andrew Simon","","",2015-03-04,"2015","03","04","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.929323","-123.472102","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer macrophyllum","Pursh",48227,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","macrophyllum","","species","","","","iNaturalist","2567229","Andrew Simon","","",2015-04-21,"2015","04","21","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.929528","-123.475248","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer macrophyllum","Pursh",48227,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","macrophyllum","","species","","","","iNaturalist","2567323","Andrew Simon","","",2015-04-14,"2015","04","14","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.929437","-123.472606","","","","","","","","","present","","","","","native","S5","","","","","","",""
"Acer macrophyllum","Pursh",48227,"Plantae","Tracheophyta","Magnoliopsida","Sapindales","","","","Sapindaceae","Acer","","macrophyllum","","species","","","","iNaturalist","2567571","Andrew Simon","","",2015-04-04,"2015","04","04","HumanObservation","","","Galiano Island","British Columbia","Canada","CA","48.929526","-123.475244","","","","","","","","","present","","","","","native","S5","","","","","","",""
